OG0001643.24	OG0001566.2	OG0001698.26	OG0000027.457
-3.330537769639225	-2.0445383960764985	-2.947305888696155	-2.107803289534515
-2.4731299136431737	-2.3906232512366934	-2.2870081105382027	-1.542458237592193	-2.567468121261884
OG0000026.45	OG0002006.0	OG0001913.2	OG0001669.0	OG0014722.4
-1.1872142911325638	-2.5047141706290357	-1.9632505235721318	-1.4208198518728499	-1.1587514286937521
OG0000653.1	OG0020467.0	OG0000538.0	OG0000858.32	OG0000056.0
-1.8241880062782692	-1.9595984847157935	-1.7983661388303496	-2.401253683845744	-1.357714316940423
OG0000097.1	OG0000011.1	OG0001451.24	OG0001161.24	OG0007616.2
-2.030619235058392	-1.347949534477697	-2.115284870903967	-2.392137097168765	-2.7150121530621574
OG0000007.976	OG0002252.0	OG0001815.3	OG0018416.0	OG0001320.26
-1.3154505308161575	-2.005782352594006	-2.6295008967976545	-2.452451460921961	-2.1373304107316016
OG0000010.475	OG0000516.6	OG0000933.24	OG0013019.4	OG0000932.26
-1.5407782431771522	-2.3834540967489315	-3.826642265516398	-2.24947924481767	-1.9340141705014147
OG0000467.0	OG0014783.4	OG0000441.96	OG0000056.0	OG0000677.1
-1.7774427086512716	-4.120796127979475	-2.874084450525277	-1.357714316940423	-2.0631076980109504
OG0000978.1	OG0000010.475	OG0002166.0	OG0001381.24
-2.309717010936488	-1.5407782431771522	-1.5676819330504765	-2.0691491433591787
OG0002066.0	OG0001230.26	OG0000026.45	OG0001166.24	OG0020499.0
-1.879648059634778	-2.014499569695115	-1.1872142911325638	-2.244685095954902	-1.6420539471407394
OG0001296.24	OG0001183.1	OG0000018.289	OG0001912.0
-2.320486120713456	-1.810460055611497	-1.58337640836713	-2.217591435072627
OG0000054.0	OG0001014.26	OG0000347.80	OG0012986.3	OG0001724.10
-1.5576668766702486	-2.4965494909944312	-2.5924840880536992	-2.6429547870331924	-2.023269779322847
OG0001917.0	OG0001238.24	OG0001438.24	OG0000018.289
-1.6380071140780375	-2.3093594213843067	-2.11966711132536	-1.58337640836713
OG0000920.27	OG0000367.3	OG0009303.0	OG0000038.0	OG0001202.24
-2.5868392244091862	-2.689194568936827	-1.4932965131993434	-1.8817731862070524	-1.7458897581252792
OG0001251.24	OG0001460.24	OG0000018.289	OG0000683.0	OG0014016.2
-2.02855761068261	-2.899695094204315	-1.58337640836713	-1.3125809226281095	-1.966347947510003
OG0000797.20	OG0001078.24	OG0001378.24	OG0000018.289	OG0014672.2
-2.1050076690304853	-3.8648066369372662	-2.519114497355075	-1.58337640836713	-2.3459311372709193
OG0000931.1	OG0000519.26	OG0000664.3	OG0000038.0	OG0020742.0
-2.2169205701263888	-2.5030775339919287	-2.076432432067442	-1.8817731862070524	-2.8624964762500653
OG0000011.1	OG0008689.8	OG0000767.24	OG0001300.1	OG0000270.2
-1.347949534477697	-1.9595984847157935	-2.3331525325496165	-3.0469210473874924	-3.362009598198114
OG0000010.475	OG0002124.0	OG0001269.1	OG0000562.7	OG0020750.0
-1.5407782431771522	-2.0868137745110054	-2.9556758311877984	-2.975396632859343	-2.979373349410042
OG0001312.1	OG0000038.0	OG0001857.4	OG0007994.1	OG0000616.40
-3.5536802399845175	-1.8817731862070524	-2.0391917746110204	-2.5236701622428623	-1.7996212020159736
OG0000977.1	OG0000917.1	OG0000032.252	OG0001945.2
-1.6574452545226799	-2.996541680227589	-1.542458237592193	-1.7908586021614084
OG0000547.0	OG0016950.0	OG0000038.0	OG0001326.24	OG0001724.10
-1.9933788198776201	-2.8677522017015606	-1.8817731862070524	-2.3029379195026087	-2.023269779322847
OG0002134.0	OG0001406.24	OG0009220.12	OG0000489.0	OG0000056.0
-2.3997302464909955	-2.465938397578882	-2.536168320460351	-1.8536054509394948	-1.357714316940423
OG0000007.976	OG0001314.1	OG0002055.0	OG0001182.24
-1.3154505308161575	-2.401253683845744	-1.5981511252639242	-2.7264244343846205
OG0001286.24	OG0000938.24	OG0001008.28	OG0000001.1420	OG0012928.2
-3.03268380973072	-2.0634091701760617	-2.1475216763576133	-1.3147325934831586	-3.1328942704973453
OG0008655.4	OG0001258.24	OG0000018.289	OG0001210.24	OG0002292.0
-1.7107557148433576	-3.339053133989301	-1.58337640836713	-2.1733193246821423	-2.089267338097087
OG0012144.4	OG0000011.1	OG0001915.0	OG0001039.1	OG0001388.12
-3.9937809808537312	-1.347949534477697	-1.9213901653036336	-2.107181572204967	-2.005203073308613
OG0000007.976	OG0014001.2	OG0002075.0	OG0001223.1	OG0002070.0
-1.3154505308161575	-3.7038774248340185	-1.9334629976042088	-1.815021540306669	-2.321206927643708
OG0000007.976	OG0001352.26	OG0000802.1	OG0000616.40	OG0007256.0
-1.3154505308161575	-2.208894429587471	-2.22364329916394	-1.7996212020159736	-2.979373349410042
OG0001142.24	OG0000812.32	OG0000082.1	OG0000895.1
-2.4949220852483855	-5.227556884294845	-2.3800705758839222	-2.165207895235545
OG0000002.1788	OG0001390.24	OG0010078.3	OG0000980.1	OG0000247.29
-1.3932735249871873	-2.519941730772745	-1.434402824145775	-2.2997378552532965	-2.7799177393507533
OG0000002.1788	OG0001938.0	OG0000510.30	OG0001009.24	OG0020431.0
-1.3932735249871873	-2.3335160691625743	-2.1240627035336246	-1.977099597889921	-2.245368999755758
OG0002068.0	OG0000002.1788	OG0013860.0	OG0001186.24	OG0001057.24
-3.0528949484321255	-1.3932735249871873	-2.085588555718989	-2.2848973639423953	-3.2529134169721816
OG0000847.24	OG0000011.1	OG0000815.24	OG0002019.0	OG0014647.1
-3.168771306825942	-1.347949534477697	-2.3481331652347563	-2.446148031818874	-3.0588936890535683
OG0001815.3	OG0001406.24	OG0000275.1	OG0000006.561	OG0000004.33
-2.6295008967976545	-2.465938397578882	-2.9612828924271466	-1.4663369871769107	-2.7700429914156377
OG0000011.1	OG0006966.4	OG0001309.24	OG0002003.1	OG0000709.10
-1.347949534477697	-2.0752159943555015	-2.074000581443777	-2.4445764684381	-1.387600316571993
OG0001014.26	OG0000002.1788	OG0000019.257	OG0007930.0	OG0001459.24
-2.4965494909944312	-1.3932735249871873	-1.7918573526622783	-1.874613394634186	-3.2310746644362487
OG0001222.24	OG0001214.2	OG0001127.28	OG0000012.918
-2.1857367086002184	-2.0368218438261088	-2.105938940740642	-1.4031602455622152
OG0001855.4	OG0014716.0	OG0000082.1	OG0000888.24	OG0002007.0
-1.7801654761146297	-2.469929257774916	-2.3800705758839222	-2.782893391916608	-2.096653165017793
OG0002146.0	OG0001173.24	OG0002158.0	OG0016975.0	OG0000012.918
-2.544140190613815	-2.2877123795494496	-1.931810741221032	-3.2792837574788685	-1.4031602455622152
OG0001216.24	OG0013454.0	OG0000078.263	OG0001356.24	OG0000001.1420
-2.5530027593236113	-1.3386152238202416	-2.729291666280785	-1.8873665830147548	-1.3147325934831586
OG0001401.24	OG0000926.24	OG0000038.0	OG0001062.24	OG0017950.0
-2.0505024187944283	-2.7923569873134677	-1.8817731862070524	-4.0782590139204995	-2.262572817270941
OG0014816.4	OG0000615.1	OG0002116.0	OG0001062.24	OG0000018.289
-1.3408061050930518	-2.243318260190996	-1.6380071140780375	-4.0782590139204995	-1.58337640836713
OG0000596.47	OG0002084.0	OG0000001.1420	OG0001062.24
-2.4941090702700426	-1.7029847115855286	-1.3147325934831586	-4.0782590139204995
OG0001218.24	OG0001455.24	OG0001157.1	OG0000001.1420
-2.2297206567902736	-2.443006615137512	-2.2202780187929276	-1.3147325934831586
OG0002218.0	OG0001258.24	OG0014749.1	OG0001304.24	OG0000006.561
-2.13384372432621	-3.339053133989301	-2.5344956303704946	-2.5096352500140915	-1.4663369871769107
OG0000007.976	OG0014802.1	OG0001149.24	OG0001167.24	OG0000616.40
-1.3154505308161575	-1.416962376203336	-2.7651308482946195	-2.6029637591278236	-1.7996212020159736
OG0000292.93	OG0002123.0	OG0000082.1	OG0000901.0
-1.802134608646262	-2.819088336631431	-2.3800705758839222	-2.023269779322847
OG0000467.0	OG0001881.0	OG0001261.1	OG0000001.1420
-1.7774427086512716	-2.1430541367175673	-1.9816506901211082	-1.3147325934831586
OG0001892.0	OG0000011.1	OG0006637.5	OG0001354.22	OG0000917.1
-1.8147677457698392	-1.347949534477697	-2.1956159645586584	-2.204233052217608	-2.996541680227589
OG0008654.0	OG0001414.24	OG0001718.1	OG0000001.1420	OG0001255.26
-1.2667324406452378	-2.2270164478618955	-2.014499569695115	-1.3147325934831586	-2.3349711323629614
OG0001413.1	OG0010149.0	OG0002031.0	OG0000026.45	OG0001509.22
-2.402778731599688	-2.719756304133983	-2.1729939903610234	-1.1872142911325638	-2.132261648237312
OG0000002.1788	OG0001237.24	OG0001429.24	OG0000853.1
-1.3932735249871873	-2.306858773169714	-2.242635327614509	-1.2761356763732723
OG0001988.0	OG0012669.7	OG0002033.0	OG0000012.918	OG0000323.43
-1.5898760215870733	-1.593789891468435	-1.735763848956453	-1.4031602455622152	-2.67853364140747
OG0000684.0	OG0000002.1788	OG0002104.0	OG0000459.0	OG0013596.4
-1.8510008374122355	-1.3932735249871873	-2.2229696147991937	-2.072786191607015	-4.110542033207933
OG0000007.976	OG0002186.0	OG0008282.0	OG0001254.24	OG0002038.0
-1.3154505308161575	-1.9230305236848892	-1.3536529846486554	-3.8125869538070067	-2.0597956553479615
OG0001071.1	OG0000002.1788	OG0001630.0	OG0000990.0
-2.139553606611556	-1.3932735249871873	-2.141143703808664	-1.8554314823352884
OG0001546.1	OG0000010.475	OG0000944.28	OG0001370.24	OG0014714.4
-2.648371670897218	-1.5407782431771522	-2.7754657367202706	-2.5708929182195006	-2.1700692781603577
OG0000054.0	OG0002145.0	OG0017889.0	OG0001164.24	OG0001147.24
-1.5576668766702486	-2.374074951500346	-1.8489205269711884	-2.1268955298759025	-2.8262329322632938
OG0020851.0	OG0001674.0	OG0000001.1420	OG0001381.24	OG0001498.1
-1.409278229990159	-2.1081142486996134	-1.3147325934831586	-2.0691491433591787	-2.4297313844218773
OG0001014.26	OG0000032.252	OG0000539.1	OG0010616.4	OG0001849.0
-2.4965494909944312	-1.542458237592193	-1.8598757760909297	-1.8730271437422348	-2.3481331652347563
OG0014743.1	OG0000010.475	OG0002252.0	OG0002133.0	OG0002236.0
-2.2229696147991937	-1.5407782431771522	-2.005782352594006	-1.8991568755668882	-2.028263333263764
OG0002011.0	OG0002006.0	OG0010656.0	OG0000001.1420	OG0001224.24
-1.8828369245342407	-2.5047141706290357	-2.635763768826003	-1.3147325934831586	-2.689194568936827
OG0001491.1	OG0013497.4	OG0001886.0	OG0000056.0	OG0001189.24
-2.1642375813053087	-4.04549098445108	-2.806922178453633	-1.357714316940423	-2.6416037380433464
OG0001001.1	OG0000165.172	OG0007936.6	OG0000636.1	OG0000012.918
-2.259806382979565	-2.395928676331139	-2.5950968778548695	-2.869859864663552	-1.4031602455622152
OG0001382.24	OG0000004.33	OG0000006.561	OG0000850.12
-2.849960307225847	-2.7700429914156377	-1.4663369871769107	-1.9933788198776201
OG0000054.0	OG0002067.0	OG0000368.201	OG0002225.0	OG0001943.0
-1.5576668766702486	-2.042456799242895	-3.664928413393326	-2.0303245368567975	-2.4035418604410146
OG0001301.24	OG0000097.1	OG0002005.0	OG0016453.4	OG0000006.561
-2.4635491698052916	-2.030619235058392	-2.5079930244060455	-1.8323851592448888	-1.4663369871769107
OG0000010.475	OG0001292.1	OG0000562.7	OG0007847.3	OG0001392.24
-1.5407782431771522	-2.5336600120205253	-2.975396632859343	-3.2834919132312543	-2.364013496254377
OG0000979.1	OG0001075.1	OG0006962.4	OG0001266.28	OG0000001.1420
-1.9768156307517366	-2.954557029238833	-2.091725081520941	-2.217591435072627	-1.3147325934831586
OG0001956.0	OG0001635.0	OG0001823.24	OG0000056.0
-4.6518129136030675	-1.4246876693125632	-2.5153978056277966	-1.357714316940423
OG0000011.1	OG0001485.24	OG0017837.0	OG0002141.0	OG0002223.0
-1.347949534477697	-2.610873773075296	-2.0752159943555015	-2.379319758775699	-2.6753045864107796
OG0001869.2	OG0020465.0	OG0001054.1	OG0001959.2	OG0000056.0
-1.6335239064899043	-3.547088335060036	-1.820106829466452	-2.100360306348953	-1.357714316940423
OG0002164.0	OG0002062.0	OG0000101.90	OG0000026.45	OG0016900.2
-2.2310746644362487	-2.250165425587271	-2.719756304133983	-1.1872142911325638	-3.742554827819975
OG0000729.25	OG0000556.30	OG0000018.289	OG0001498.1	OG0009229.0
-2.085282413534097	-2.1028370366411657	-1.58337640836713	-2.4297313844218773	-1.8099541131055612
OG0000011.1	OG0002085.0	OG0001082.24	OG0022278.0	OG0001507.1
-1.347949534477697	-2.3072157433659903	-2.2009126939259964	-4.098381978934544	-2.536168320460351
OG0002053.0	OG0000894.25	OG0000001.1420	OG0001070.26
-2.031503691022063	-2.3540217245972155	-1.3147325934831586	-1.7541392981596466
OG0001227.24	OG0014660.0	OG0001324.24	OG0000018.289	OG0001302.24
-2.2601518973006725	-1.6353155180717716	-2.141780233728934	-1.58337640836713	-2.5640514351394663
OG0000609.44	OG0000032.252	OG0000518.24	OG0002167.0
-2.1209216288312693	-1.542458237592193	-2.207561069935362	-3.4720088762013837
OG0002059.0	OG0008699.6	OG0000026.45	OG0001291.1	OG0001154.24
-1.736004117928761	-2.9873598192212296	-1.1872142911325638	-2.6971253296344155	-2.4540316308947077
OG0000054.0	OG0001453.1	OG0000596.47	OG0005637.0	OG0001287.24
-1.5576668766702486	-2.2549778509627356	-2.4941090702700426	-2.378569332209552	-2.2813863010245155
OG0012920.2	OG0000001.1420	OG0000270.2	OG0000518.24	OG0000455.62
-1.2068948519411222	-1.3147325934831586	-3.362009598198114	-2.207561069935362	-2.5803532474685666
OG0000011.1	OG0001396.24	OG0007279.0	OG0002086.0	OG0001880.0
-1.347949534477697	-2.2419527181667664	-2.007521587332543	-2.7592582687846603	-1.698061233034664
OG0000011.1	OG0001933.0	OG0000975.0	OG0020750.0	OG0000724.26
-1.347949534477697	-2.218262612121666	-2.20157615452214	-2.979373349410042	-2.105628450038725
OG0001666.14	OG0000026.45	OG0010991.0	OG0000976.24	OG0001182.24
-2.0516981876493645	-1.1872142911325638	-2.0121698234627274	-1.7612131404128835	-2.7264244343846205
OG0020885.0	OG0000002.1788	OG0001637.1	OG0000946.1	OG0002037.0
-1.5555449538860644	-1.3932735249871873	-1.8619719552332388	-2.1240627035336246	-2.7651308482946195
OG0001150.24	OG0000789.1	OG0000038.0	OG0000831.11
-2.6556259667142674	-3.0075215873325427	-1.8817731862070524	-2.567468121261884
OG0001000.24	OG0000892.1	OG0001156.1	OG0000006.561	OG0008345.6
-1.673922915076869	-1.8380478410732577	-2.0516981876493645	-1.4663369871769107	-1.5585165204173554
OG0007968.4	OG0000231.0	OG0001198.26	OG0000001.1420	OG0000758.2
-3.16747450220749	-2.2145749964390666	-1.925768605814208	-1.3147325934831586	-1.8730271437422348
OG0000664.3	OG0000378.2	OG0000032.252	OG0000415.0	OG0007073.12
-2.076432432067442	-2.1351106355302503	-1.542458237592193	-2.1265804965651434	-1.9669118306678126
OG0002248.0	OG0002165.0	OG0011530.4	OG0000012.918	OG0000706.25
-1.931810741221032	-2.1648843847417822	-3.386543784089117	-1.4031602455622152	-1.787368410279046
OG0000054.0	OG0000847.24	OG0000615.1	OG0001046.24	OG0015204.0
-1.5576668766702486	-3.168771306825942	-2.243318260190996	-1.7022803279564873	-1.1452861772304692
OG0002015.0	OG0001297.24	OG0015826.2	OG0000664.3	OG0000032.252
-3.145605322246899	-2.9816506901211084	-2.707453812049662	-2.076432432067442	-1.542458237592193
OG0001196.1	OG0001471.24	OG0000010.475	OG0018398.0	OG0001356.24
-2.3448313823904083	-2.213570916796944	-1.5407782431771522	-3.4764982620362104	-1.8873665830147548
OG0000054.0	OG0001456.24	OG0001357.24	OG0000962.24
-1.5576668766702486	-2.096036233197022	-2.051399152506644	-2.110915901401851
OG0000010.475	OG0001845.2	OG0000512.25	OG0000592.34
-1.5407782431771522	-1.663602343786461	-2.054392296818628	-1.6588112275212596
OG0000010.475	OG0007641.2	OG0001269.1	OG0000995.5	OG0001172.24
-1.5407782431771522	-3.1923153567568927	-2.9556758311877984	-2.3982084161379738	-2.392137097168765
OG0022184.0	OG0002084.0	OG0001370.24	OG0000001.1420	OG0000510.30
-1.810966175609983	-1.7029847115855286	-2.5708929182195006	-1.3147325934831586	-2.1240627035336246
OG0016013.0	OG0001344.0	OG0000299.1	OG0000317.0	OG0000056.0
-3.286304185156641	-2.31258092262811	-2.255666652618641	-1.6574452545226799	-1.357714316940423
OG0000007.976	OG0001071.1	OG0005767.0	OG0001293.1	OG0000780.24
-1.3154505308161575	-2.139553606611556	-2.5096352500140915	-2.5344956303704946	-1.8841677013474352
OG0016197.0	OG0000038.0	OG0002123.0	OG0000645.36	OG0000609.44
-1.2951280355436472	-1.8817731862070524	-2.819088336631431	-2.055291452373373	-2.1209216288312693
OG0001001.1	OG0001027.24	OG0000056.0	OG0000323.43
-2.259806382979565	-2.319045586354241	-1.357714316940423	-2.67853364140747
OG0000931.1	OG0000026.45	OG0011896.1	OG0001045.24	OG0001320.26
-2.2169205701263888	-1.1872142911325638	-1.7843835229227878	-2.7918573526622783	-2.1373304107316016
OG0000736.0	OG0012822.8	OG0001331.24	OG0000001.1420	OG0000986.24
-2.1134108350818184	-1.2266787778683377	-2.3057883922321096	-1.3147325934831586	-2.2567004721117434
OG0000764.26	OG0001488.22	OG0001038.1	OG0007613.14	OG0000018.289
-2.834441745538826	-2.286304185156641	-1.8959317735362833	-2.4281775931667964	-1.58337640836713
OG0012744.4	OG0000886.24	OG0000730.24	OG0001203.24	OG0000012.918
-2.595968860378175	-1.936497057693842	-1.9197516699078796	-2.458386043707783	-1.4031602455622152
OG0002094.0	OG0001128.24	OG0000018.289	OG0000850.12
-2.1053180261449205	-2.5203555254237644	-1.58337640836713	-1.9933788198776201
OG0000054.0	OG0001286.24	OG0002013.0	OG0013467.4	OG0002089.0
-1.5576668766702486	-3.03268380973072	-1.8484009177306033	-2.1140352432460294	-1.4512674682080813
OG0017993.2	OG0000010.475	OG0001832.1	OG0002169.0	OG0001636.12
-2.0643139648378215	-1.5407782431771522	-1.743230857238659	-2.324093762105477	-2.4615611647492424
OG0000054.0	OG0001214.2	OG0020438.0	OG0001410.24	OG0001987.0
-1.5576668766702486	-2.0368218438261088	-1.4900508536956893	-2.639354797539784	-2.403160245562215
OG0002059.0	OG0007862.0	OG0000985.26	OG0001351.24	OG0000056.0
-1.736004117928761	-2.560642821525743	-1.917842440914574	-2.0362299689292374	-1.357714316940423
OG0000011.1	OG0002102.0	OG0001181.24	OG0000675.1
-1.347949534477697	-3.4894836132420526	-1.9048182106573148	-2.365127976835786
OG0000405.0	OG0013646.0	OG0001027.24	OG0001688.16	OG0000012.918
-1.6588112275212596	-1.5071726120774884	-2.319045586354241	-2.6429547870331924	-1.4031602455622152
OG0000054.0	OG0002068.0	OG0001232.24	OG0012077.2	OG0000809.2
-1.5576668766702486	-3.0528949484321255	-2.260843174286054	-1.8541269383989551	-2.3906232512366934
OG0000982.24	OG0007957.0	OG0000985.26	OG0000056.0	OG0000369.1
-2.411963028129394	-2.1916561403685035	-1.917842440914574	-1.357714316940423	-1.519528054772523
OG0001001.1	OG0001813.8	OG0000742.132	OG0000006.561	OG0001074.2
-2.259806382979565	-1.4953287646142606	-1.409278229990159	-1.4663369871769107	-3.343805700315292
OG0000007.976	OG0001143.26	OG0000775.24	OG0001823.24
-1.3154505308161575	-1.9805115704086398	-3.4759363242227894	-2.5153978056277966
OG0000054.0	OG0000732.24	OG0000684.0	OG0002039.0
-1.5576668766702486	-1.9395375120138931	-1.8510008374122355	-2.3075728019102923
OG0000797.20	OG0001149.24	OG0000002.1788	OG0002014.0	OG0013480.7
-2.1050076690304853	-2.7651308482946195	-1.3932735249871873	-1.7563309190331373	-2.575185379109626
OG0001395.1	OG0001279.24	OG0002252.0	OG0000752.25	OG0000018.289
-2.864596469402349	-2.3309732344903695	-2.005782352594006	-2.22364329916394	-1.58337640836713
OG0000776.26	OG0001208.24	OG0001516.22	OG0005180.0	OG0000056.0
-2.218262612121666	-2.2460532279122347	-2.1475216763576133	-2.8140066299300344	-1.357714316940423
OG0000460.47	OG0002141.0	OG0000032.252	OG0001156.1
-2.612637459164005	-2.379319758775699	-1.542458237592193	-2.0516981876493645
OG0001129.24	OG0000026.45	OG0000453.2	OG0001028.24
-3.033864894562046	-1.1872142911325638	-2.026205070347394	-2.1240627035336246
OG0013452.0	OG0001228.1	OG0000812.32	OG0001132.24	OG0000001.1420
-1.2649978065046903	-2.492484413520771	-5.227556884294845	-2.707925050022458	-1.3147325934831586
OG0001087.24	OG0001012.4	OG0007060.8	OG0000018.289	OG0001893.0
-2.049904905826314	-2.1228054528737617	-2.7898605425983316	-1.58337640836713	-1.7475843409673495
OG0000054.0	OG0001417.24	OG0000152.31	OG0011358.12	OG0001387.26
-1.5576668766702486	-2.498586333124219	-2.3090019204430923	-3.168771306825942	-2.472729443122659
OG0000011.1	OG0001058.26	OG0002027.0	OG0001332.24
-1.347949534477697	-2.006941609418847	-2.449690321244904	-2.3353351275814656
OG0010504.6	OG0001293.1	OG0000026.45	OG0002148.0	OG0000737.40
-2.7495234474970305	-2.5344956303704946	-1.1872142911325638	-1.951205819739195	-2.607352856035737
OG0001413.1	OG0010691.4	OG0000001.1420	OG0001137.24	OG0001168.24
-2.402778731599688	-2.5657587667480635	-1.3147325934831586	-2.1357445085812596	-2.194624989105232
OG0000011.1	OG0001095.25	OG0001991.0	OG0001425.1	OG0016919.0
-1.347949534477697	-1.9805115704086398	-2.2660383366910795	-2.3628998759436683	-0.6239319288663145
OG0000054.0	OG0000727.24	OG0001352.26	OG0000811.34
-1.5576668766702486	-1.977951834819827	-2.208894429587471	-2.558091635996411
OG0000011.1	OG0001453.1	OG0000867.24	OG0020462.0	OG0000699.1
-1.347949534477697	-2.2549778509627356	-2.1115392304419593	-2.0667295284676728	-2.0606981859003164
OG0002004.0	OG0000698.19	OG0000011.1	OG0006966.4	OG0001064.24
-2.0788683888148345	-2.3718330007136763	-1.347949534477697	-2.0752159943555015	-2.5166356392866507
OG0000054.0	OG0000620.56	OG0001857.4	OG0000616.40
-1.5576668766702486	-2.1610079067062595	-2.0391917746110204	-1.7996212020159736
OG0000011.1	OG0001292.1	OG0001518.24	OG0001425.1	OG0012905.4
-1.347949534477697	-2.5336600120205253	-1.9156635542766762	-2.3628998759436683	-2.888968687611256
OG0001042.5	OG0000165.172	OG0017929.0	OG0000615.1	OG0000032.252
-1.712882364211819	-2.395928676331139	-2.4088950949352212	-2.243318260190996	-1.542458237592193
OG0001245.24	OG0002152.0	OG0018416.0	OG0000056.0	OG0001047.26
-2.6366606883705206	-2.783886641553699	-2.452451460921961	-1.357714316940423	-2.221623189091677
OG0001999.0	OG0020429.0	OG0001036.24	OG0000012.918	OG0001289.1
-2.056491198838264	-2.5734668618833267	-2.3291596641184382	-1.4031602455622152	-4.065158952126021
OG0000054.0	OG0001374.1	OG0001102.24	OG0000801.24
-1.5576668766702486	-2.0985055449524253	-2.3778192957794078	-2.7558436043718957
OG0001870.2	OG0000026.45	OG0000700.36	OG0001483.24
-2.368104140946196	-1.1872142911325638	-2.1791879227712805	-2.7432308572386592
OG0001541.1	OG0000980.1	OG0002041.0	OG0000018.289
-2.2440015162022933	-2.2997378552532965	-1.8873665830147548	-1.58337640836713
OG0011929.8	OG0000371.2	OG0001340.24	OG0001066.26	OG0000001.1420
-2.368849142274855	-2.0865073722499217	-3.1975999598851605	-2.343000318505964	-1.3147325934831586
OG0001397.24	OG0000001.1420	OG0001083.26	OG0001135.4
-2.2688167584278	-1.3147325934831586	-2.009262921328968	-1.9156635542766762
OG0020626.0	OG0001935.0	OG0001384.1	OG0000032.252	OG0000802.1
-3.265344566520995	-1.748311200521337	-2.4973638827975355	-1.542458237592193	-2.22364329916394
OG0000054.0	OG0001497.24	OG0001451.24	OG0015331.0	OG0000425.53
-1.5576668766702486	-2.7093396881886447	-2.115284870903967	-2.402778731599688	-2.852042118612899
OG0000004.888	OG0001314.1	OG0001004.1	OG0000026.45	OG0007591.0
-2.409278229990159	-2.401253683845744	-1.6629169236892125	-1.1872142911325638	-1.977099597889921
OG0000010.475	OG0014745.2	OG0000684.0	OG0000812.32	OG0001328.24
-1.5407782431771522	-2.3755715232537282	-1.8510008374122355	-5.227556884294845	-2.3313362222997793
OG0013928.0	OG0000011.1	OG0002063.0	OG0000529.60	OG0000911.3
-2.3349711323629614	-1.347949534477697	-2.359934417467107	-2.6047177958677667	-2.4293427796947094
OG0001363.24	OG0000038.0	OG0002155.0	OG0001384.1
-1.6485978163700357	-1.8817731862070524	-2.402778731599688	-2.4973638827975355
OG0001451.24	OG0001326.24	OG0000032.252	OG0001422.30	OG0010865.0
-2.115284870903967	-2.3029379195026087	-1.542458237592193	-2.1335271702841525	-2.1956159645586584
OG0001562.24	OG0000002.1788	OG0002125.0	OG0002225.0
-2.6966576055126694	-1.3932735249871873	-2.225666241828959	-2.0303245368567975
OG0002068.0	OG0006903.2	OG0000918.1	OG0000038.0	OG0001427.24
-3.0528949484321255	-1.8852332073344857	-3.03268380973072	-1.8817731862070524	-2.3043624518729917
OG0008059.4	OG0000038.0	OG0001178.24	OG0001141.24	OG0001294.24
-2.6519942592184016	-1.8817731862070524	-2.107181572204967	-2.1430541367175673	-2.2674268787048018
OG0001962.0	OG0012035.0	OG0002001.0	OG0000006.561	OG0000928.30
-1.865647613376637	-2.7641504234924366	-2.3386152238202413	-1.4663369871769107	-2.845287186217842
OG0006927.0	OG0001066.26	OG0002103.0	OG0001885.0	OG0000082.1
-2.061902438925907	-2.343000318505964	-2.7302486779516255	-2.558091635996411	-2.3800705758839222
OG0007243.4	OG0001348.24	OG0000617.25	OG0001823.24	OG0000006.561
-2.306145097646435	-2.196938324908699	-1.9528804514314493	-2.5153978056277966	-1.4663369871769107
OG0001561.0	OG0001661.0	OG0000018.289	OG0014755.1	OG0000537.8
-1.9635318329307085	-1.4235262348951694	-1.58337640836713	-2.0356383367532658	-2.0174170530774096
OG0002083.0	OG0001803.6	OG0001374.1	OG0000006.561	OG0016816.0
-1.6661183405319098	-2.288416992526039	-2.0985055449524253	-1.4663369871769107	-2.698061233034664
OG0000054.0	OG0001812.2	OG0001132.24	OG0000995.5
-1.5576668766702486	-2.76219157045438	-2.707925050022458	-2.3982084161379738
OG0001772.0	OG0001866.0	OG0000056.0	OG0000993.25
-2.317606488937269	-1.2467377807321434	-1.357714316940423	-2.368104140946196
OG0000007.976	OG0001212.24	OG0017988.2	OG0001370.24	OG0001425.1
-1.3154505308161575	-2.1215492969033365	-2.308287184217976	-2.5708929182195006	-2.3628998759436683
OG0001228.1	OG0001239.26	OG0000026.45	OG0002321.0
-2.492484413520771	-2.5855396941839017	-1.1872142911325638	-2.684086034563258
OG0001152.24	OG0000032.252	OG0002097.0	OG0001374.1
-2.005203073308613	-1.542458237592193	-1.593789891468435	-2.0985055449524253
OG0017933.2	OG0002102.0	OG0001340.24	OG0000082.1	OG0000828.16
-3.2162500169928254	-3.4894836132420526	-3.1975999598851605	-2.3800705758839222	-1.7558436043718955
OG0001330.24	OG0000404.58	OG0000026.45	OG0000853.1	OG0008062.2
-1.8651219456568886	-1.925768605814208	-1.1872142911325638	-1.2761356763732723	-2.401253683845744
OG0001049.26	OG0001938.0	OG0001516.22	OG0000001.1420
-1.925768605814208	-2.3335160691625743	-2.1475216763576133	-1.3147325934831586
OG0002018.0	OG0001000.24	OG0017998.0	OG0000006.561	OG0001074.2
-1.7700429914156375	-1.673922915076869	-2.0356383367532658	-1.4663369871769107	-3.343805700315292
OG0000382.41	OG0016202.4	OG0001795.0	OG0000026.45	OG0000524.1
