OG0000038.0	OG0004617.12	OG0000019.257	OG0009883.5	OG0004464.0	OG0000606.2	OG0000027.1	OG0002252.0	OG0001967.0	OG0000107.44	OG0000177.8	OG0000692.0	OG0004835.2	OG0000835.7	OG0006400.2	OG0004338.2	OG0004324.0	OG0002346.16	OG0006804.0
OG0004723.0	OG0000192.0	OG0004383.1	OG0000010.64	OG0001188.24	OG0001619.0	OG0000556.30	OG0000869.2	OG0002449.21	OG0003701.0	OG0000121.128	OG0010100.0	OG0006733.0	OG0006416.0	OG0000142.14	OG0004564.10	OG0001604.2	OG0000002.1788	OG0010705.0
-1.7336032269754467	-0.7107557148433575	-2.20157615452214	-0.09403302480772001	-0.8825709164131055	-0.848141183272995	-0.9793733494100422	-0.6755349936684583	-0.291238890816222	-1.0782590139204997	-0.9810810178369486	-1.482371551133065	-0.7759597257820698	-2.24947924481767	-0.09557370739849257	-0.70509992828243	-0.46494240510515766	0.2893623404769398	-1.5043048373759311
OG0000263.57	OG0004452.2	OG0000018.289	OG0000801.24	OG0000268.1	OG0003012.0	OG0007436.0	OG0000105.0	OG0001489.4	OG0002019.0	OG0002558.0	OG0000486.2	OG0000318.0	OG0000349.0	OG0008521.4	OG0003795.5	OG0003645.1	OG0013881.0	OG0002311.24
0.818932344010497	-1.127210631993763	-0.18885782633069192	-0.45502011674419607	-1.2873602020691484	-0.5629853780150043	-1.4449691988177917	0.3918776772778659	-0.6829275224630289	-1.2838431475703935	-0.6005554354105423	-0.6604064990346017	-0.8614476248473515	-0.4111954329844497	-2.522840788813359	-1.2979631040873163	-1.2898272517203384	-1.0855885557189886	-1.5378429521526054
OG0000018.842	OG0005940.0	OG0001150.24	OG0000785.2	OG0000099.0	OG0005250.2	OG0002614.0	OG0000285.1	OG0008934.0	OG0000486.2	OG0003097.12	OG0000837.0	OG0000598.0	OG0004988.6	OG0003230.0	OG0007729.4	OG0000039.0	OG0005460.0	OG0007265.0
-0.48559996096338387	-0.7004036512159048	-1.5829441401868507	-0.6060347243397574	0.19421315631120725	-2.827256483239813	-0.6407037411078027	-1.0528949484321255	-1.4611638922585346	-0.6604064990346017	-1.1488006614067061	0.21921499579542392	-0.1898448469216803	-1.0813084655756027	-0.7546260373818374	-1.0127519074088478	-0.03637791489059239	-1.7065117976244923	-2.5121020987899114
OG0004772.2	OG0000119.0	OG0000334.9	OG0002857.4	OG0005891.2	OG0000679.1	OG0008165.14	OG0000074.152	OG0000343.0	OG0001646.1	OG0000009.921	OG0000088.3	OG0005890.2	OG0002802.20	OG0000323.172	OG0003278.0	OG0006416.0	OG0004719.0	OG0000154.2
-0.5704643737218034	-0.8567372069613801	-0.4353779475630195	-0.925768605814208	-1.176902852650796	-0.9694520358370333	-1.1328942704973453	-0.5625591756364571	-0.009698583431293964	-0.12233426620334202	-0.07263446472662155	-0.11434754870041268	-1.9982698038611177	-0.7410590318944938	-1.9907961726701602	-0.8484009177306034	-2.24947924481767	-0.45185934310495257	-0.6887294085133586
OG0007463.1	OG0000483.0	OG0000001.425	OG0004977.0	OG0001851.13	OG0003689.1	OG0003552.0	OG0002284.0	OG0000486.2	OG0000349.0	OG0000749.2	OG0001505.24	OG0000027.457	OG0009066.4	OG0003702.0	OG0003459.2	OG0005623.0	OG0003816.26	OG0001686.0
-2.060096436135226	-0.9683225035492398	0.661840791305371	-0.4291485165770805	-1.38458370273713	-1.7169079418249529	-1.0525956651531994	-0.7776900207356844	-0.6604064990346017	-0.4111954329844497	-0.3830777578812987	-1.5829441401868507	-0.9018499789079885	-1.1034568841441008	-0.6638308895359909	-0.11044858129598112	-0.005492683876862146	-1.8630211880364962	-0.43012009385192357
OG0004837.2	OG0003521.2	OG0000307.20	OG0000575.28	OG0000847.24	OG0005315.0	OG0004384.0	OG0000043.242	OG0000090.24	OG0004957.0	OG0010881.0	OG0001197.24	OG0005124.4	OG0002324.4	OG0000054.0	OG0005636.2	OG0000320.0	OG0002709.2	OG0004637.1
-1.5006260549978325	-1.4250750219906556	-0.13336891930599895	-0.6810758359699232	-1.50635266602479	-1.6073528560357366	-0.7551129408764655	-0.1305233660345985	0.15328652099086262	-1.1834412506125562	-2.437525541903675	-1.1883645691462565	-2.3658714424749596	-0.7784322114615907	-0.11450372678347603	-0.4459514927489034	-0.24348904385984163	-1.6161713128375652	-1.058593158890855
OG0000005.318	OG0004070.2	OG0005843.1	OG0003331.17	OG0004818.0	OG0002293.0	OG0000187.1	OG0003732.8	OG0000350.8	OG0008234.0	OG0000054.0	OG0001696.0	OG0000975.0	OG0000060.0	OG0000435.0	OG0005827.2	OG0001604.2	OG0005071.2	OG0005885.2
-1.488026018218199	-1.3989691306511904	-0.9601597354682089	-0.28103566424046145	-1.3532843389226457	-0.6029637591278236	-0.2067283455019175	-1.4077462998850927	-0.40144422667648927	-1.2546335734188303	-0.11450372678347603	-0.7018109298586781	-0.42876006879851164	-0.3237325917341102	0.490672809713238	-0.9186603725480612	-0.46494240510515766	-1.576475611755665	0.9687174738074495
OG0003098.12	OG0000999.14	OG0000146.266	OG0000230.58	OG0001701.8	OG0000187.1	OG0000349.0	OG0000009.921	OG0011200.0	OG0001806.0	OG0005721.0	OG0000265.0	OG0005447.3	OG0000047.282	OG0000954.24	OG0003396.26	OG0005071.2	OG0005885.2	OG0003068.0
-1.2165852546011395	-0.3015147923431765	-1.0785636691937022	-0.15136203809529378	-1.056491198838264	-0.2067283455019175	-0.4111954329844497	-0.07263446472662155	-1.166502663140165	-0.6608626150804147	-0.9263168463835602	-1.097270360766624	-2.4227524644068494	-0.4221724087637519	-0.6903581265778393	-0.9799423476587465	-1.576475611755665	0.9687174738074495	-0.5454029434654504
OG0003875.2	OG0000048.122	OG0000006.561	OG0001923.1	OG0004677.10	OG0000923.0	OG0002858.1	OG0000132.40	OG0000096.148	OG0003792.4	OG0006825.0	OG0007754.2	OG0010759.0	OG0000196.0	OG0006310.0	OG0007262.0	OG0000729.25	OG0002116.0	OG0000142.14
-1.8401125212694995	-0.7157227819448722	-0.17266872938773947	0.1713349473987682	-1.8884344550404824	0.7399344890375401	-1.3606752108291549	-0.12406270353362446	-1.4196615258042915	-0.434012959249229	-1.0914176345211863	-0.7451641172142369	-1.0241497397288344	-0.21089678249861854	-1.3591940042915596	-2.202903991745088	-0.5546970578634869	-0.43693951723612684	-0.09557370739849257
OG0006476.16	OG0000045.0	OG0002954.0	OG0000119.0	OG0004994.3	OG0007965.0	OG0001383.24	OG0000192.0	OG0012714.0	OG0005145.0	OG0002822.4	OG0001978.48	OG0000343.0	OG0000006.1	OG0004048.0	OG0002991.24	OG0000121.128	OG0004467.6	OG0000125.49
-1.9567955014348324	-0.2716005413289375	-0.7670936989931695	-0.8567372069613801	-1.7173822785186517	-1.4635491698052916	-0.815529263359908	-0.7107557148433575	-1.496142467422571	-1.0929555251272016	-0.22095044716254147	-1.0341603169119857	-0.009698583431293964	-0.6531281860557505	-0.7811568487981264	-0.8876334769274369	-0.9810810178369486	-1.9148473194368616	0.8343876146053895
OG0000048.382	OG0000013.2	OG0000071.0	OG0003360.2	OG0001851.13	OG0000323.43	OG0013080.0	OG0003381.2	OG0000187.1	OG0006825.0	OG0001847.4	OG0000175.4	OG0010701.0	OG0006146.0	OG0000442.2	OG0008358.1	OG0005764.0	OG0000142.14	OG0005783.0
-0.7607241741174424	0.07464243793449277	-0.24331826019099598	-1.656535323845471	-1.38458370273713	-1.4647432890961618	-1.9067102699985232	-0.07157282312431477	-0.2067283455019175	-1.0914176345211863	-2.3488679220832784	-0.9548366483967755	-1.4811627575634883	-1.7485535684414182	-0.22617242101930626	-1.1995866873612426	-1.2115648515269444	-0.09557370739849257	-0.7888631730177249
OG0000575.28	OG0001923.1	OG0001911.24	OG0004236.0	OG0006990.0	OG0005918.2	OG0000007.976	OG0000242.29	OG0007337.4	OG0000200.0	OG0000349.0	OG0004612.0	OG0002032.0	OG0006246.0	OG0003028.0	OG0000035.64	OG0000425.1	OG0002939.24	OG0000320.0
-0.6810758359699232	0.1713349473987682	-0.6504082574432482	-0.9362209702294287	-0.5247075499634715	-1.088960414355713	-0.24982229440694287	-1.1313132346778652	-0.501646998385488	-0.1934697107404345	-0.4111954329844497	-0.8124856018071838	-1.306858773169714	-1.52616114710497	-1.1798414652698352	0.0001442622910945383	-1.257045243302508	-1.3415371388258908	-0.24348904385984163
OG0000353.32	OG0006119.2	OG0004679.0	OG0000032.252	OG0002521.0	OG0000486.2	OG0000343.0	OG0000169.16	OG0005066.2	OG0003252.0	OG0012218.2	OG0005150.0	OG0006231.0	OG0004998.0	OG0001707.6	OG0001092.1	OG0000127.0	OG0013514.0	OG0000154.2
-0.8264887519360783	-2.9567955014348324	-1.612196335466671	-0.3082871842179762	-0.4717287528967239	-0.6604064990346017	-0.009698583431293964	-0.3176064889372687	-1.2681216511915685	-1.3346072289581088	-1.1389180581251155	-0.2149098450052418	-1.6633738342364643	-1.2072279224818812	-0.23514432874529573	-0.8908400610388894	-0.41676977290008077	-1.9208437933823566	-0.6887294085133586
OG0007550.0	OG0007113.2	OG0000483.0	OG0000307.20	OG0008057.0	OG0003925.0	OG0004106.0	OG0003370.4	OG0000724.26	OG0004113.4	OG0000000.3460	OG0000299.128	OG0003931.1	OG0005971.0	OG0002486.16	OG0000609.44	OG0000256.24	OG0000039.0	OG0000245.24
-0.7948577593747018	-1.1542490330260111	-0.9683225035492398	-0.13336891930599895	-1.4847921809641793	-0.7264244343846205	-1.1009790904205832	-0.779917739350753	-0.320846479161911	-1.037710111709001	-1.0534937013109786	-1.0579922863120363	-0.8003747643422676	-1.1143475487004126	-0.5691795034802285	-1.1370130908049096	-0.250165425587271	-0.03637791489059239	-0.6384562020321349
OG0006165.0	OG0003584.16	OG0012919.2	OG0000010.64	OG0002897.1	OG0003607.0	OG0006474.4	OG0000343.0	OG0001609.10	OG0003643.2	OG0000350.8	OG0000001.1420	OG0000121.128	OG0000658.0	OG0000735.1	OG0007739.4	OG0006866.0	OG0001247.24	OG0004627.2
-1.4671344968936753	-1.038598926835721	-1.6547171824064917	-0.09403302480772001	-0.36123105558305013	-0.8127389951583031	-0.8580441144163556	-0.009698583431293964	-0.7027498788282933	-1.938984225318372	-0.40144422667648927	-0.01727103870140411	-0.9810810178369486	-0.9235777245413976	-1.0436459153546316	-1.4173476599660448	-0.5597919249862502	-1.117787378107137	-1.2169205701263885
OG0003924.0	OG0004388.0	OG0006555.0	OG0000007.3	OG0006844.0	OG0003819.2	OG0001770.0	OG0001467.10	OG0000056.0	OG0000090.24	OG0000486.2	OG0003630.6	OG0003522.2	OG0000196.0	OG0003256.1	OG0001145.3	OG0002709.2	OG0000599.0
-1.1196671113253598	-0.7176195053613943	-1.5920490827614273	-0.23565384492254624	-1.3029379195026087	-1.5623461216538077	-0.6989977439671857	0.8287128122300234	0.25229454120183664	0.15328652099086262	-0.6604064990346017	-0.6592668394122683	-0.5827280546564702	-0.21089678249861854	-1.1985929816342817	-1.2782336336613846	-1.6161713128375652	-0.9312604093276949
OG0011955.0	OG0000011.866	OG0000334.9	OG0002857.4	OG0001214.2	OG0000958.3	OG0002713.0	OG0000671.12	OG0006689.0	OG0007175.0	OG0009820.0	OG0000318.0	OG0006982.0	OG0000246.0	OG0000662.1	OG0000007.585	OG0004606.1	OG0000442.2	OG0003918.5
-1.1746213961070686	0.3951725059957788	-0.4353779475630195	-0.925768605814208	-0.36457062892818215	-0.7288133984027473	-1.8160371651574052	-1.4058336719490039	-1.6569902174456101	-0.5030775339919288	-2.2688167584278	-0.8614476248473515	-1.298317879704717	-0.5324074912870507	-1.1982618984335427	-0.3949798469375905	0.062259894470126094	-0.22617242101930626	-1.6051566384691394
OG0000192.0	OG0004977.0	OG0008568.3	OG0002219.0	OG0008720.0	OG0003722.24	OG0000132.40	OG0000074.152	OG0000750.0	OG0005431.0	OG0003372.6	OG0000121.14	OG0000480.49	OG0001170.24	OG0004843.6	OG0005258.0	OG0000927.0	OG0000002.1788	OG0000245.24
-0.7107557148433575	-0.4291485165770805	-1.0273808609918476	-0.5401487492943315	-2.0150825945730797	-2.6082322800440036	-0.12406270353362446	-0.5625591756364571	-0.6604064990346017	-1.2604974943896143	0.628633634164697	-1.4177330466494877	-1.8905725733138459	-1.1472021071812288	-2.407363571393423	-1.3603047666004178	-0.7242777438392516	0.2893623404769398	-0.6384562020321349
OG0000483.0	OG0002682.12	OG0000902.24	OG0000861.24	OG0003988.1	OG0003726.9	OG0004399.0	OG0006111.2	OG0003679.0	OG0003487.2	OG0006410.0	OG0000034.305	OG0000001.1420	OG0000841.0	OG0000121.128	OG0000035.64	OG0000112.0	OG0012062.2	OG0003696.0
-0.9683225035492398	-0.7744782657433966	-1.499809820158018	-0.7195187256993765	-0.8865661973959518	-1.9850734557618972	-1.1909972250609138	-1.9423071328316541	-1.4916727707196795	-0.8659105190795768	-1.1022174553385833	-0.6588112275212595	-0.01727103870140411	-0.7086321957146922	-0.9810810178369486	0.0001442622910945383	-0.1919857109104024	-2.1798414652698357	-0.5004219529898684
OG0000263.57	OG0002285.24	OG0007821.1	OG0006389.4	OG0000001.425	OG0003343.2	OG0005882.2	OG0000090.24	OG0004933.6	OG0000349.0	OG0005615.0	OG0000916.24	OG0005712.0	OG0007583.0	OG0000121.128	OG0003077.15	OG0003263.24	OG0001500.24	OG0000010.475
0.818932344010497	-0.9962538607671053	-1.269164437677799	-0.8836352433082154	0.661840791305371	-0.6723126358239528	-2.0991235338421013	0.15328652099086262	-1.1956159645586584	-0.4111954329844497	-1.1112275322575584	-0.17869796011047026	-1.8134994423555053	-1.9023892033735776	-0.9810810178369486	-1.479150349591925	-1.450873019800733	-1.454426943964968	0.007339046008161679
OG0004435.0	OG0005247.0	OG0012829.2	OG0005245.10	OG0000074.152	OG0000090.24	OG0000661.3	OG0001701.8	OG0000349.0	OG0004536.0	OG0001628.0	OG0002939.24	OG0001645.0	OG0002523.0	OG0000060.0	OG0001653.23	OG0011151.0	OG0000154.2	OG0000010.475
-1.1250063610670327	-1.2870081105382027	-1.7631706645136003	-1.428565884123491	-0.5625591756364571	0.15328652099086262	-0.21675290262188346	-1.056491198838264	-0.4111954329844497	-1.6822328614877802	-0.7473421358058826	-1.3415371388258908	-0.5792750805841527	-0.8185793597198583	-0.3237325917341102	-1.134793803412827	-1.712645914970793	-0.6887294085133586	0.007339046008161679
OG0006386.0	OG0005494.2	OG0000015.1	OG0004557.0	OG0000048.122	OG0000006.561	OG0001401.24	OG0001467.10	OG0007840.0	OG0014858.0	OG0000343.0	OG0004249.0	OG0000214.0	OG0001617.48	OG0000196.0	OG0004323.9	OG0005921.2	OG0000710.0
-0.961563818343892	-0.7388904710906985	0.7040751643766956	-0.7774427086512716	-0.7157227819448722	-0.17266872938773947	-0.9708651959469772	0.8287128122300234	-1.277883762181341	-0.3636421939641049	-0.009698583431293964	-1.0034666297197794	-0.42953706897395905	-0.9467496152977498	-0.21089678249861854	-0.9936660662779495	-1.2764851241261952	-0.6517675807607293
OG0000018.842	OG0002700.0	OG0005490.6	OG0001388.12	OG0000923.0	OG0001296.24	OG0002909.2	OG0005032.2	OG0003821.20	OG0000007.976	OG0002555.0	OG0007537.0	OG0000000.3460	OG0000349.0	OG0001806.0	OG0000088.3	OG0004960.0	OG0007793.0	OG0014851.2
-0.48559996096338387	-0.7247545102153318	-2.3335160691625743	-0.8583056380354691	0.7399344890375401	-1.0505024187944279	-0.9285118944158176	-2.0673340518542216	-1.180822334457232	-0.24982229440694287	-0.526784565929603	-1.2025719178476868	-1.0534937013109786	-0.4111954329844497	-0.6608626150804147	-0.11434754870041268	-0.0027437279454271078	-0.9026588912032982	0.34834574511348076
OG0009030.0	OG0003828.1	OG0000310.18	OG0000933.24	OG0002209.38	OG0006021.0	OG0000100.1	OG0000239.0	OG0003514.0	OG0000006.1	OG0001220.24	OG0004467.6	OG0006866.0	OG0004220.0	OG0000435.0	OG0002506.0	OG0000026.45	OG0003247.1	OG0012142.2
-2.0250302371872846	-1.4819685073978306	-0.14082554413356455	-0.3923264396509436	-1.22364329916394	-1.5942254220501242	-0.00926292132896792	-0.4494932990471394	-0.8839014477634204	-0.6531281860557505	-0.5870559266312819	-1.9148473194368616	-0.5597919249862502	-0.9323612831246367	0.490672809713238	-0.5344956303704944	-0.1413028099616662	-0.6186058682131488	-2.8365012677171206
OG0000015.773	OG0000048.382	OG0000001.2899	OG0012259.0	OG0001434.24	OG0000039.0	OG0005145.0	OG0002629.7	OG0006403.0	OG0000349.0	OG0006730.0	OG0000350.8	OG0003319.0	OG0007754.2	OG0000121.128	OG0001649.0	OG0012175.4	OG0000967.4	OG0007178.0
0.24744147114440776	-0.7607241741174424	-0.3641991832410402	-1.6483716708972176	-1.2494792448176701	-0.03637791489059239	-1.0929555251272016	0.055334501751099704	-1.8536054509394948	-0.4111954329844497	-0.31886562065315455	-0.40144422667648927	-1.0433485444289392	-0.7451641172142369	-0.9810810178369486	-1.6877995373623218	-2.2155797753822157	-1.195946441032647	-1.0843643765696869
OG0000575.28	OG0000007.3	OG0003285.0	OG0000409.24	OG0004571.0	OG0001664.2	OG0000006.1	OG0000200.0	OG0000805.29	OG0005021.0	OG0005162.0	OG0001491.1	OG0004215.0	OG0006406.2	OG0000027.457	OG0005447.3	OG0011326.2	OG0003155.34	OG0000245.24
-0.6810758359699232	-0.23565384492254624	-0.6734626518600482	0.10447085776291738	-0.8437328369481963	0.7975110886849958	-0.6531281860557505	-0.1934697107404345	-0.6716230659673341	-1.629947344284086	-0.892446029710354	-1.2845458728842822	-1.1143475487004126	-1.304362451872992	-0.9018499789079885	-2.4227524644068494	-1.615287037577954	-0.950090477556942	-0.6384562020321349
OG0000015.1	OG0004853.2	OG0000776.26	OG0005936.0	OG0002209.38	OG0000007.976	OG0000200.0	OG0000175.4	OG0010694.1	OG0000350.8	OG0003625.28	OG0005229.4	OG0000247.29	OG0004379.8	OG0009066.4	OG0004470.0	OG0000142.14	OG0002612.0	OG0003168.0
0.7040751643766956	-0.29194522867164796	-1.2042330522176077	-0.5240850278218214	-1.22364329916394	-0.24982229440694287	-0.1934697107404345	-0.9548366483967755	-2.049904905826314	-0.40144422667648927	-1.2768346565424147	-1.855170479161191	-1.5245000127350494	-0.5689654696483859	-1.1034568841441008	-1.189351252217354	-0.09557370739849257	-0.6917556356062868	-1.3673595241343683
OG0000483.0	OG0006165.0	OG0005940.0	OG0012033.0	OG0004611.1	OG0003722.24	OG0001764.0	OG0000074.152	OG0000032.252	OG0002629.7	OG0000683.0	OG0003572.14	OG0006082.0	OG0000112.0	OG0002523.0	OG0000075.0	OG0000206.0	OG0004697.0	OG0009021.0
-0.9683225035492398	-1.4671344968936753	-0.7004036512159048	-1.5606428215257433	-1.7183314200271549	-2.6082322800440036	-1.4035418604410144	-0.5625591756364571	-0.3082871842179762	0.055334501751099704	-0.10005101381032842	-1.3540217245972157	-0.4367442285670112	-0.1919857109104024	-0.8185793597198583	-0.44929630375211244	0.24865627000440324	-1.001154617941492	-1.6228207102633614
OG0000483.0	OG0002751.22	OG0003012.0	OG0011908.0	OG0007449.1	OG0001701.8	OG0000187.1	OG0003954.0	OG0000749.2	OG0000078.207	OG0007411.0	OG0001448.24	OG0000176.0	OG0000442.2	OG0006082.0	OG0003385.20	OG0005886.2	OG0000732.24	OG0000026.45
-0.9683225035492398	-0.0609991549304867	-0.5629853780150043	-2.8572598278839183	-0.9862161845669003	-1.056491198838264	-0.2067283455019175	-0.7062763900950659	-0.3830777578812987	-1.900772134225139	-1.0749120451200174	-0.703219582573575	-0.33387969740416884	-0.22617242101930626	-0.4367442285670112	-1.050801268104847	-1.3815733833540693	-0.6771488756244091	-0.1413028099616662
OG0000310.18	OG0000429.0	OG0000272.36	OG0003504.8	OG0000637.34	OG0000100.1	OG0001982.0	OG0010713.2	OG0005237.0	OG0001659.0	OG0000054.0	OG0005455.0	OG0002863.0	OG0002420.1	OG0012281.4	OG0000710.0	OG0000930.24	OG0006414.0
-0.14082554413356455	-0.28086037780067485	-1.0174170530774094	-1.6438561897747246	-0.9974054832915477	-0.00926292132896792	-0.8772610280454547	-1.9988463053836296	-1.195946441032647	-0.5061477523051228	-0.11450372678347603	-1.52865644038928	-0.24656661207311956	-2.346664773208869	-2.9953907467474106	-0.6517675807607293	-0.9205706849970848	-1.151682530163898
OG0012210.0	OG0000575.28	OG0000139.0	OG0002260.4	OG0003360.2	OG0004061.2	OG0000007.3	OG0000878.5	OG0000285.1	OG0002805.0	OG0011347.0	OG0011148.0	OG0000088.3	OG0003625.28	OG0000001.1420	OG0010734.0	OG0005660.0	OG0001310.24	OG0000435.0
-0.6350914449112852	-0.6810758359699232	-0.6077925010310296	-0.8367589148364569	-1.656535323845471	-0.9197516699078797	-0.23565384492254624	-0.7364847759511612	-1.0528949484321255	-0.8160371651574051	-2.6961900329787145	-1.2536012334528568	-0.11434754870041268	-1.2768346565424147	-0.01727103870140411	-1.5661859155419728	-1.0303245368567977	-1.71928118638199	0.490672809713238
OG0000015.773	OG0003181.15	OG0001820.0	OG0000007.976	OG0000187.1	OG0003522.2	OG0000223.2	OG0004274.22	OG0005099.0	OG0004988.6	OG0004813.0	OG0002762.6	OG0002324.4	OG0004569.0	OG0003266.1	OG0000578.0	OG0000710.0	OG0000245.24
0.24744147114440776	-0.8295621314918924	-0.3980183001673634	-0.24982229440694287	-0.2067283455019175	-0.5827280546564702	-0.3170671972827844	-1.521183470950585	-1.0761282264699223	-1.0813084655756027	-1.0418626085257274	-0.5587290095614008	-0.7784322114615907	-0.989363363891263	-0.9315355490330943	-0.23446525363702297	-0.6517675807607293	-0.6384562020321349
OG0002520.0	OG0000596.47	OG0000018.842	OG0005324.1	OG0000406.0	OG0003745.1	OG0002860.1	OG0002219.0	OG0008748.2	OG0000000.3460	OG0004599.4	OG0001609.10	OG0000350.8	OG0004463.2	OG0005660.0	OG0005917.0	OG0000435.0	OG0000226.4	OG0000011.1
-0.8892358781001928	-1.1982618984335427	-0.48559996096338387	-1.781900825629855	-0.7776900207356844	-1.4355730513622063	-1.4065984188743528	-0.5401487492943315	-1.9246727492929352	-1.0534937013109786	-1.3015147923431765	-0.7027498788282933	-0.40144422667648927	-1.0697546816853354	-1.0303245368567977	-0.9601597354682089	0.490672809713238	-0.3170671972827844	0.5140970048942337
